lead_time
108
52
2
38
59
59
38
59
108
60
60
60
53
60
53
3
39
53
109
39
39
54
61
40
54
54
4
54
54
40
40
54
40
54
41
41
5
55
55
5
41
55
55
55
41
41
139
55
41
111
55
5
55
111
56
126
42
112
42
56
6
42
56
42
42
6
56
42
6
43
43
57
43
113
127
65
58
8
128
65
128
156
66
66
45
9
66
45
9
59
130
130
116
10
46
60
74
46
46
46
130
60
60
10
60
60
158
130
60
109
60
61
68
11
47
61
61
47
117
11
11
61
152
47
61
47
47
61
61
61
12
48
48
12
48
48
62
12
62
69
12
62
62
49
63
49
119
63
49
105
13
13
13
49
70
63
63
13
49
49
56
106
14
134
14
50
64
64
113
51
65
122
52
53
17
67
144
54
166
159
82
18
83
76
20
70
141
141
57
127
78
85
58
130
74
60
74
24
75
25
131
61
82
62
84
63
63
78
65
79
135
66
82
32
33
33
90
69
70
70
34
35
85
71
35
85
86
86
72
87
87
73
87
74
88
74
88
38
144
89
145
180
39
90
167
91
91
91
77
99
92
78
78
43
101
80
81
95
82
96
82
82
96
96
104
47
0
48
84
0
0
0
0
0
0
0
0
168
0
0
0
98
1
1
155
1
2
2
3
3
101
3
4
4
4
102
4
4
5
201
89
5
159
5
180
5
89
5
5
5
6
6
6
6
6
6
104
161
7
7
105
0
0
0
92
106
8
8
8
8
8
92
8
8
57
107
2
10
94
11
4
4
11
11
4
4
11
109
11
12
12
5
12
13
6
13
13
14
14
7
168
14
14
14
14
14
15
169
8
16
9
9
17
10
17
17
10
11
18
116
102
11
102
12
19
103
173
117
20
13
104
13
13
13
13
13
14
119
105
69
0
14
105
105
21
14
14
119
175
1
106
16
121
16
2
2
3
3
122
24
192
122
108
25
11
5
5
26
26
5
5
6
27
6
75
6
21
7
7
28
7
7
7
8
8
8
29
127
8
8
30
9
10
129
32
207
25
4
117
26
12
81
12
118
34
118
34
13
28
35
0
133
0
0
119
133
28
29
36
15
29
1
120
1
37
135
31
3
31
38
3
17
3
4
39
39
18
5
138
5
33
20
6
139
139
195
42
7
21
8
8
211
211
43
22
37
212
24
24
129
11
46
130
26
47
47
47
12
12
40
47
145
12
40
26
26
26
27
146
146
27
27
13
13
27
14
43
43
43
15
43
148
15
50
15
0
29
50
51
30
44
100
32
3
151
53
3
53
53
3
4
54
19
55
20
5
55
140
154
21
21
50
22
22
7
58
8
37
37
9
157
157
108
144
53
60
39
39
53
10
158
236
40
159
61
61
40
159
62
62
12
27
28
13
43
57
148
57
169
14
148
43
44
65
45
66
234
45
31
46
32
32
32
17
165
60
47
68
33
18
264
236
47
166
68
47
68
153
34
69
34
19
153
69
62
20
70
118
70
168
64
71
21
21
50
71
21
21
50
22
120
51
37
23
52
23
67
24
172
74
39
24
53
24
172
25
40
159
40
25
174
41
69
77
56
27
125
175
42
182
57
28
253
163
29
234
59
59
81
31
31
179
46
46
277
81
31
235
61
61
75
75
47
75
48
33
76
33
84
84
49
182
49
64
183
0
50
64
0
0
183
50
50
86
86
86
86
1
87
80
2
185
66
87
185
2
2
66
2
87
53
186
88
67
67
67
53
186
67
187
54
89
5
5
173
4
89
54
5
4
68
4
4
5
69
90
5
174
69
90
90
287
91
56
56
70
6
175
259
56
84
7
7
189
6
84
7
71
190
176
57
57
7
8
85
71
86
8
58
8
8
72
72
8
72
9
177
9
9
10
59
10
59
10
9
59
9
94
87
270
74
179
143
60
95
60
11
10
10
61
180
61
194
90
195
12
195
181
76
97
195
181
12
97
76
12
195
13
97
62
97
62
90
12
97
62
62
0
0
0
0
14
1
1
1
2
2
2
15
16
148
16
3
3
16
3
3
3
3
18
4
102
18
257
5
18
103
5
82
18
18
18
5
6
104
6
20
6
20
7
7
7
7
203
7
153
85
8
71
8
1
1
281
106
71
8
204
204
79
9
9
205
2
2
2
9
9
9
10
3
10
3
10
10
10
10
3
3
108
3
10
206
11
109
4
277
109
4
207
11
11
11
12
5
89
75
12
12
5
26
285
12
75
12
12
278
90
6
13
13
13
13
195
27
251
104
6
83
111
6
111
13
76
14
0
0
14
77
14
77
14
14
14
14
0
0
14
1
15
78
15
15
15
29
15
92
1
15
29
1
16
2
9
2
16
16
94
10
17
17
3
3
17
17
17
108
80
213
17
17
3
11
116
109
18
11
18
4
18
18
11
18
18
18
116
18
18
4
5
96
117
19
19
19
5
19
5
19
110
19
12
5
5
20
293
20
20
20
20
3
13
6
6
13
216
3
20
6
6
6
6
216
20
20
20
6
6
6
0
0
217
7
0
0
0
7
98
14
0
0
0
0
7
0
7
0
7
0
0
0
35
1
99
1
1
8
8
8
15
8
1
8
1
92
8
1
1
1
8
86
2
2
37
2
2
9
2
2
317
9
86
2
2
9
2
2
2
9
2
296
2
2
9
2
2
3
38
3
3
3
318
122
3
3
3
3
3
10
3
3
38
3
3
10
3
3
3
3
10
10
3
38
3
10
11
4
4
1
4
4
228
4
11
4
11
4
4
4
11
4
11
4
4
4
222
12
5
12
2
5
12
313
124
5
103
5
89
222
12
5
5
12
12
12
90
6
6
6
6
104
6
6
13
118
6
104
13
6
6
13
6
6
6
13
3
6
6
104
6
13
6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
1
1
1
1
1
1
15
1
1
1
1
1
225
1
1
1
1
1
1
1
1
1
1
1
1
2
16
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
9
2
2
2
2
2
2
2
2
2
2
2
212
2
2
2
2
3
3
17
3
3
3
3
3
3
7
3
17
3
3
3
24
3
3
3
3
3
3
3
3
3
3
3
3
17
3
3
3
227
3
3
3
3
3
3
3
11
4
214
11
4
4
4
4
4
4
4
4
4
4
4
4
4
4
18
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
11
4
4
4
4
4
4
11
4
4
4
228
4
4
4
4
8
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
19
215
229
229
5
5
5
5
5
26
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
6
6
6
6
6
6
6
6
6
6
237
6
20
6
6
6
6
6
13
6
6
6
10
6
6
6
6
6
6
6
6
6
6
6
10
6
6
6
6
6
6
6
6
6
6
6
6
10
6
6
287
287
7
21
11
18
0
0
35
49
287
0
7
0
231
0
0
21
7
0
7
7
231
7
0
7
0
0
7
0
0
7
7
7
0
21
7
7
7
7
14
7
7
11
0
11
7
7
7
98
11
0
11
8
1
8
8
1
8
22
8
8
1
8
1
8
12
8
1
8
15
8
8
302
8
8
1
29
29
8
8
232
8
8
1
8
8
1
8
8
8
1
1
8
1
8
8
8
8
8
8
8
1
1
8
1
127
8
1
8
8
8
12
8
29
0
23
303
2
9
9
9
9
9
9
9
2
2
2
2
0
13
2
13
2
0
9
2
9
9
9
9
9
9
100
9
9
9
2
9
9
30
9
2
9
9
2
9
9
9
9
9
2
9
9
2
9
9
9
9
331
233
2
9
13
9
2
9
9
114
9
9
0
9
9
9
9
3
10
10
3
3
10
3
290
3
3
10
10
10
10
3
24
3
3
10
10
10
10
10
10
10
234
10
10
10
10
10
10
3
10
3
10
3
10
10
3
10
10
3
10
1
10
3
10
10
10
10
10
10
10
332
10
3
3
3
10
10
10
10
3
10
31
3
3
10
10
11
4
11
11
11
4
11
11
11
11
11
2
18
4
11
4
11
11
11
11
11
32
4
4
11
4
11
4
4
11
18
11
11
4
4
4
11
18
4
11
18
4
305
4
11
4
11
18
11
11
326
11
305
11
11
185
11
11
11
11
32
137
11
11
11
4
11
4
2
11
11
11
11
4
11
4
11
11
11
11
4
334
19
12
3
12
12
12
12
5
12
12
12
19
12
12
12
3
12
5
33
5
5
5
12
5
12
5
12
131
5
12
12
12
5
5
12
5
12
12
5
33
12
12
5
5
12
5
12
12
12
12
5
12
5
12
5
12
12
5
12
12
12
12
5
12
12
12
12
12
33
243
5
12
12
12
33
12
12
12
12
5
12
12
12
12
12
12
54
5
12
12
13
13
20
13
13
6
13
6
13
6
6
13
17
4
6
13
13
6
13
6
6
132
6
13
13
104
6
6
13
20
6
13
6
139
13
6
13
13
6
6
6
13
13
139
6
34
34
314
13
4
13
13
13
6
118
6
6
13
13
13
13
13
13
13
13
13
293
6
55
6
13
6
4
13
6
13
13
6
6
13
13
6
13
6
13
6
104
13
13
237
13
6
6
13
13
6
13
13
13
13
13
13
17
13
13
0
14
0
28
0
0
0
0
0
7
7
0
0
0
119
0
21
0
0
7
0
0
0
0
0
0
0
0
7
0
14
0
336
7
0
0
21
0
21
14
0
0
0
7
0
0
0
0
0
14
0
0
0
7
0
0
0
105
7
0
0
0
0
140
0
0
0
0
0
0
0
0
0
0
7
0
0
8
8
1
1
1
1
1
1
1
15
1
1
1
15
1
36
1
29
22
1
1
1
8
1
1
1
1
1
239
15
15
22
1
1
1
239
1
22
1
1
15
1
337
1
1
15
1
1
15
8
15
1
1
1
1
15
15
15
1
1
1
8
1
1
1
15
1
1
1
15
15
1
1
1
1
29
15
1
1
1
1
15
1
15
1
6
189
1
8
1
1
15
15
1
1
1
1
1
8
1
1
8
1
1
1
1
1
1
1
1
2
30
2
9
2
2
2
2
2
2
2
2
2
7
2
2
107
2
2
16
2
2
9
16
2
2
16
2
2
2
2
57
310
2
16
2
2
2
2
2
2
9
9
2
2
2
2
2
9
2
2
23
7
30
2
2
2
2
2
16
16
2
2
20
2
107
2
2
2
2
2
2
23
2
2
2
2
23
9
2
2
9
2
331
9
2
2
2
2
2
2
2
2
20
2
2
2
2
2
2
9
16
16
2
2
240
3
3
3
3
3
3
3
3
17
3
3
3
3
3
3
17
10
31
3
59
108
3
3
3
3
3
3
3
3
3
17
3
3
17
3
3
10
3
3
3
3
3
3
3
311
3
3
10
3
3
122
3
17
3
3
3
10
3
8
3
31
3
10
297
8
17
3
24
8
3
3
3
3
3
3
3
3
17
17
3
3
3
3
3
122
332
10
3
3
38
3
10
108
3
3
3
10
3
3
10
3
31
3
3
3
3
3
10
3
10
10
3
3
3
10
3
3
3
3
3
3
3
17
4
4
11
18
291
11
11
4
291
4
137
4
4
4
4
4
4
4
4
144
4
18
4
4
32
22
312
11
25
11
4
4
4
4
4
4
4
25
4
4
4
4
4
4
4
4
18
18
18
4
4
4
4
4
4
4
4
4
4
9
4
4
4
11
4
18
11
4
4
4
18
4
11
18
4
4
18
4
18
4
4
18
18
18
4
4
32
18
18
18
4
4
4
4
39
11
137
4
4
4
4
4
11
4
4
4
4
18
4
4
22
11
4
4
4
32
11
4
4
4
4
4
4
18
4
22
18
4
4
4
11
4
4
4
4
4
4
4
18
4
4
4
4
4
4
4
4
4
39
4
4
4
4
18
4
4
4
4
32
11
4
5
5
5
5
5
5
5
5
19
19
5
5
5
5
19
5
5
5
5
5
5
33
5
5
12
5
5
19
5
5
5
19
5
19
5
26
5
12
33
103
5
5
5
103
5
5
5
19
19
5
5
5
5
5
5
19
5
5
19
5
5
5
5
19
5
5
12
5
5
5
5
5
12
5
5
5
5
40
5
5
12
5
5
23
19
12
243
5
5
5
110
5
5
12
313
5
5
33
5
26
5
33
33
19
5
5
5
5
12
5
5
5
19
5
5
5
5
5
5
12
5
5
5
12
5
5
12
19
5
5
5
5
5
5
5
5
5
5
33
5
5
5
5
5
5
19
5
5
12
5
33
5
5
5
5
5
12
5
5
12
5
33
5
5
12
5
12
6
20
6
20
6
6
34
6
6
6
6
13
13
13
6
20
6
6
6
6
6
6
6
27
6
6
24
6
41
6
6
6
34
6
6
6
6
6
6
6
6
6
125
6
6
6
20
20
6
6
6
27
6
13
20
6
6
6
13
6
6
6
6
6
6
6
6
6
6
6
13
13
6
6
6
6
6
6
6
13
41
6
6
6
6
6
6
20
27
6
6
13
6
6
6
6
244
41
6
6
6
6
6
6
6
6
6
6
20
6
6
6
6
13
6
6
6
6
6
6
6
6
6
27
6
6
27
13
6
34
6
6
6
11
146
6
6
6
6
6
13
6
6
6
20
24
6
13
20
11
13
6
20
6
6
6
11
20
6
6
20
6
6
6
6
6
6
6
6
14
7
7
21
14
42
14
7
7
25
14
336
336
14
7
7
7
7
7
35
7
7
7
147
7
7
140
7
25
35
7
7
7
7
7
7
7
42
147
7
147
7
7
12
7
14
7
7
7
14
35
7
7
7
7
7
42
7
7
7
7
7
7
12
7
7
7
7
7
245
126
35
7
7
35
7
12
7
126
21
7
7
7
7
7
7
7
21
7
7
126
7
322
7
7
14
42
329
14
7
14
14
7
7
7
343
21
7
7
7
7
7
7
7
7
7
7
7
7
7
7
14
7
126
7
7
21
7
7
7
7
7
7
7
7
7
112
147
7
7
7
21
7
147
7
7
28
25
315
7
7
28
28
21
126
7
28
7
28
21
7
7
7
7
7
7
7
21
7
15
8
13
15
8
8
8
8
22
8
8
26
15
8
8
8
8
8
8
127
8
22
8
8
8
8
8
22
15
8
8
8
8
8
8
8
22
8
22
22
8
8
8
8
8
8
8
8
8
8
15
8
8
8
8
8
8
43
8
8
8
15
15
29
26
15
8
15
8
8
8
8
15
8
26
8
8
8
36
8
8
8
8
22
15
22
13
26
8
36
22
8
22
22
22
8
8
8
8
8
8
8
29
246
148
8
15
8
22
15
15
8
246
8
8
8
8
246
43
8
8
15
8
8
8
8
8
22
246
13
8
8
8
8
8
8
15
13
8
8
8
8
22
8
8
15
8
8
8
13
8
8
22
8
15
8
8
8
8
8
8
8
8
8
22
22
8
8
9
9
44
9
9
16
9
9
27
121
16
9
23
23
23
9
9
9
37
9
9
23
9
23
9
23
16
128
23
9
9
9
23
37
9
16
37
16
9
9
37
9
9
9
345
9
9
37
9
16
331
9
9
23
16
9
9
16
23
9
23
44
9
9
9
16
9
9
9
9
14
9
23
9
37
142
9
331
9
9
9
9
9
30
9
23
9
9
9
30
23
16
23
30
9
23
23
9
23
30
44
9
9
9
37
9
16
16
9
9
9
9
9
9
9
128
23
9
9
9
16
9
9
16
16
9
37
16
9
9
16
9
23
9
27
23
9
23
9
9
9
9
10
10
24
10
10
17
17
15
38
10
10
10
10
10
24
10
45
24
10
10
38
38
10
10
17
24
10
10
45
15
38
17
10
10
24
10
10
10
17
38
10
24
10
10
31
10
10
17
10
17
10
129
24
10
15
10
10
24
10
10
10
10
10
255
66
10
10
15
10
10
10
10
10
10
10
10
10
17
10
24
17
10
10
10
10
10
10
10
17
10
10
31
10
10
10
10
248
10
15
10
10
10
10
10
38
10
24
31
11
11
11
18
11
11
11
130
11
25
18
11
11
11
249
11
11
25
25
29
11
11
32
18
18
11
11
18
11
29
18
291
11
18
18
32
11
11
25
11
11
11
18
39
11
25
18
11
11
11
11
11
11
11
25
11
11
11
25
11
18
11
11
25
11
11
11
151
11
11
11
11
11
29
11
11
11
11
11
18
11
29
29
11
18
11
18
11
32
29
11
11
11
18
32
249
249
25
11
18
11
18
11
11
11
18
11
32
11
11
11
25
16
11
235
11
11
11
11
11
11
11
11
151
130
11
11
11
11
11
11
11
11
11
11
11
11
151
25
11
11
18
18
11
46
11
11
11
11
11
11
11
11
11
11
12
12
26
12
12
12
19
12
19
12
12
26
19
12
26
12
12
12
12
12
12
12
19
12
12
12
30
26
12
12
257
320
40
26
19
12
12
12
26
12
12
26
12
47
26
12
47
12
12
33
33
12
12
12
47
12
19
12
12
12
19
236
26
26
138
12
12
12
12
12
12
12
12
40
12
26
12
12
12
47
12
12
26
12
19
12
12
12
40
12
26
12
19
12
12
19
12
12
19
12
12
12
12
12
12
12
12
12
12
19
327
19
12
33
12
12
12
19
12
19
12
12
12
12
34
20
27
13
13
13
13
27
20
13
13
13
13
13
13
13
13
13
13
27
13
13
20
13
13
146
20
27
13
139
31
48
13
13
13
20
20
13
13
13
13
20
27
251
18
13
69
13
27
20
13
20
48
13
13
13
34
20
13
18
13
146
13
13
20
27
13
13
13
13
13
321
20
20
13
13
20
13
118
13
27
14
14
14
14
259
259
14
14
14
21
14
21
14
14
14
28
14
252
14
14
14
21
42
21
14
21
42
42
14
14
14
14
14
28
28
14
14
14
14
252
21
28
15
15
29
15
29
0
15
0
50
36
0
22
15
20
0
0
15
15
15
22
20
253
30
16
30
51
30
23
16
16
1
23
24
17
31
17
3
39
18
18
25
18
3
18
3
18
23
18
25
19
4
26
33
24
4
19
4
4
4
33
33
40
4
258
27
20
20
20
20
5
34
20
5
5
20
5
27
20
21
35
6
21
21
21
21
7
22
29
7
7
7
7
30
128
261
23
30
23
8
23
23
37
24
9
9
9
38
9
24
31
21
10
12
13
0
0
42
40
47
36
15
45
25
46
35
37
51
2
80
5
28
35
11
46
81
47
39
19
22
3
3
6
62
7
11
69
34
92
44
103
36
2
144
53
39
4
4
4
5
41
42
8
60
158
130
47
47
47
61
48
112
14
50
18
76
24
24
76
147
34
8
0
51
51
149
150
3
33
19
55
5
36
36
60
60
53
61
70
66
53
41
78
81
32
180
75
34
0
186
88
4
4
82
48
7
1
10
10
235
193
60
11
95
10
95
74
95
95
12
2
2
101
3
6
19
104
105
6
6
13
0
1
1
2
2
3
45
3
3
4
5
6
0
7
8
8
1
1
1
15
1
2
2
2
2
3
10
10
3
3
4
4
4
11
11
4
4
11
102
4
4
4
32
5
5
5
5
12
6
27
6
6
6
4
6
6
13
6
13
6
7
7
0
0
7
5
0
0
0
0
1
1
1
2
2
2
2
2
3
10
17
3
3
3
3
10
3
4
116
4
4
5
5
12
12
6
6
6
13
6
6
6
21
41
50
41
43
11
14
4
7
0
21
1
93
24
12
15
11
32
12
13
13
35
35
42
38
39
39
25
98
42
42
44
32
47
49
50
39
125
56
64
58
60
61
68
131
61
61
48
48
48
14
14
51
69
57
71
131
41
43
128
41
216
49
50
220
31
3
48
49
53
259
35
178
41
76
169
5
5
6
188
6
56
93
95
88
11
95
11
97
265
76
13
0
14
4
150
4
5
6
6
104
7
0
7
7
7
6
1
1
1
2
3
3
7
4
4
4
5
5
5
5
5
5
6
6
6
0
0
0
0
28
1
1
8
1
1
1
1
8
8
1
1
2
2
2
10
11
4
4
4
4
4
235
2
5
5
6
6
13
13
13
6
6
6
13
0
0
0
0
0
1
8
1
1
8
8
15
2
2
2
3
3
3
3
3
3
3
17
4
4
4
4
4
19
193
5
5
5
5
5
6
6
6
6
6
20
8
3
11
33
47
30
4
46
18
6
79
39
39
36
8
46
12
48
3
19
40
70
8
2
72
4
60
4
5
61
6
6
7
28
16
74
32
13
13
13
24
38
25
25
47
49
143
32
96
48
0
52
2
4
111
41
126
6
73
60
10
60
60
61
61
11
61
62
63
51
15
66
52
66
53
126
7
143
48
134
29
31
53
3
152
54
19
19
21
21
63
70
53
74
75
69
78
78
31
83
83
50
67
3
3
82
69
71
72
199
96
61
96
61
194
75
0
0
0
0
91
77
196
0
1
1
2
4
4
5
6
6
6
7
6
6
20
125
20
1
1
1
5
1
2
7
4
4
11
4
5
5
5
5
6
6
6
6
0
0
0
7
8
1
1
1
1
8
2
2
2
2
9
3
3
3
3
3
10
10
4
4
4
4
5
12
12
5
5
6
6
6
13
6
6
6
13
6
6
6
6
21
0
0
21
0
0
0
1
2
2
3
38
3
3
3
3
3
3
3
4
11
18
4
5
5
5
5
5
5
6
41
6
6
6
13
6
6
6
41
1
2
2
2
2
2
16
3
3
3
4
4
18
4
4
4
4
5
5
5
6
6
0
0
329
0
0
126
1
1
1
1
1
2
0
31
3
3
3
4
4
4
5
5
5
5
5
5
6
6
6
34
13
6
6
6
6
6
6
6
0
14
0
0
7
21
0
0
0
14
0
1
1
1
1
1
1
1
2
2
2
2
2
2
2
16
9
2
2
2
2
2
2
2
3
3
3
3
3
10
3
4
4
4
4
4
4
4
4
4
4
4
4
4
5
5
5
5
5
5
5
5
5
5
6
6
6
6
6
6
6
6
21
7
7
7
7
7
7
21
7
43
8
344
8
15
8
8
8
8
9
9
9
16
9
9
17
10
17
17
10
10
10
10
11
11
18
11
11
11
11
11
11
12
19
19
12
12
19
12
12
13
41
21
14
14
14
21
15
15
0
50
16
16
125
20
1
2
2
3
3
4
11
4
4
4
11
5
5
6
6
6
6
20
6
13
7
7
0
0
0
0
0
8
1
1
1
1
1
2
2
9
2
0
2
2
2
3
3
10
3
3
3
3
3
3
4
4
4
4
4
11
5
5
5
12
5
5
13
13
6
6
6
13
6
6
6
7
0
0
0
7
0
0
0
1
1
1
8
8
1
1
8
8
1
2
2
2
2
2
2
2
2
16
3
3
3
311
3
3
3
108
3
3
11
11
144
11
4
4
4
4
11
4
4
4
4
11
4
4
4
5
12
5
19
12
12
5
5
5
5
12
5
12
5
5
5
6
6
6
6
62
13
6
6
6
6
6
6
7
7
14
7
7
7
7
7
7
8
8
22
15
8
8
8
8
8
8
8
8
8
23
9
9
9
9
9
9
16
16
16
9
9
44
17
17
10
17
10
11
18
11
11
46
11
18
11
12
12
33
12
12
12
12
13
27
13
14
14
14
0
15
1
7
7
10
11
40
43
5
5
1
15
32
53
18
32
68
62
76
35
50
29
34
56
7
35
7
64
17
17
20
2
5
14
13
13
43
44
46
25
43
43
30
44
115
45
1
51
3
4
138
40
4
61
41
6
56
43
46
10
61
47
61
48
12
49
13
50
65
65
17
54
69
8
41
13
7
49
28
204
148
31
2
3
19
138
55
154
6
7
7
158
54
11
36
171
172
74
54
123
75
56
45
60
49
78
281
183
64
1
85
1
87
88
53
88
186
88
89
89
55
95
90
12
62
90
0
13
64
1
1
2
2
101
4
5
5
5
5
0
7
7
7
7
125
13
14
1
8
2
3
3
4
4
4
4
5
5
5
5
6
13
6
0
0
0
7
0
0
0
49
7
232
1
1
8
0
2
2
3
10
4
4
4
4
2
4
5
5
5
5
5
26
5
5
5
5
5
6
6
13
21
7
7
308
1
23
11
4
4
4
4
19
26
12
5
5
5
5
5
5
5
6
41
13
6
7
7
21
7
7
14
7
14
7
7
42
7
7
7
8
15
15
8
15
8
8
8
8
8
22
8
9
9
16
9
9
9
9
16
9
9
23
9
9
9
30
10
10
17
10
10
10
24
10
46
11
11
11
18
18
11
11
26
12
19
12
26
13
13
13
20
28
21
21
14
15
24
5
5
34
42
30
9
10
12
29
1
74
61
19
27
48
34
21
0
1
5
41
11
47
13
90
20
20
4
11
5
6
27
6
77
15
17
31
12
68
33
34
13
45
113
130
95
50
51
37
58
2
60
53
54
5
118
125
5
41
55
6
56
63
7
46
10
60
145
118
12
70
14
64
53
56
82
13
17
2
150
56
21
53
60
61
54
61
145
70
67
56
77
42
180
180
33
62
64
88
5
54
57
72
94
10
74
76
97
97
1
2
2
3
4
4
4
151
103
6
6
202
104
7
105
7
6
13
1
15
1
2
2
3
3
3
3
3
4
4
4
4
4
18
25
5
5
5
5
5
6
0
0
14
0
0
0
0
0
1
1
302
1
1
9
2
2
2
0
30
3
3
3
10
3
4
4
11
5
5
5
12
5
6
13
13
6
13
0
0
0
14
0
0
1
29
8
36
1
1
2
2
16
4
4
4
4
4
4
4
5
5
5
12
5
5
6
20
13
7
7
7
7
21
245
7
7
7
7
7
7
14
7
7
21
8
15
8
8
8
8
8
30
9
9
9
9
27
9
10
17
10
10
11
11
11
29
46
11
18
151
11
11
18
249
11
11
12
12
12
250
19
12
12
13
20
13
21
14
14
14
14
14
22
0
15
32
25
25
19
19
26
19
20
6
21
7
7
7
30
9
24
7
5
16
31
6
50
36
22
9
9
52
4
12
27
13
0
0
4
6
6
20
13
9
65
9
10
17
18
54
68
40
14
14
14
14
14
0
113
1
16
17
87
18
4
4
18
19
5
76
21
79
26
33
27
84
15
111
28
65
32
69
69
84
70
70
35
141
77
43
96
48
0
1
109
159
89
110
12
5
7
13
13
0
0
4
5
5
8
0
29
37
30
31
3
32
62
28
64
31
67
17
1
8
288
9
9
2
10
10
11
11
11
11
12
12
110
0
14
14
14
16
115
4
4
11
18
